	Date	User	Tweet
41	2021-05-20 17:25:22+00:00	Bloomberg	It is critical to support the transition to a more sustainable global economy. That's why we take an active role in developing best practices for #ESG data reporting &amp; efficient sustainability reporting processes, notably through @wef's FCLT initiative.
42	2021-05-19 15:08:49+00:00	Bloomberg	"It's critical that the next generation of STEM leaders are more diverse. That’s why we devote our profits to @BloombergDotOrg, which is helping create pathways for more HBCU &amp; MSI students to pursue PhDs in STEM fields. Learn about our #InclusionInAction:
https://t.co/4UkHtlvaEa https://t.co/lqrTVbYdKh"
43	2021-05-18 14:16:39+00:00	Bloomberg	"240+ young people from conflict-affected regions of the Middle East have gained career advice and technical training through our partnership with @recodedofficial. 

Learn more the work we're doing together to develop future leaders. #ImpactInAction"
44	2021-05-17 13:59:26+00:00	Bloomberg	Participants will learn to demonstrate that the story of the economy, business and markets is best achieved when the focus is on the greatest diversity of participants. #InclusionInAction
45	2021-05-11 14:05:31+00:00	Bloomberg	Enforcing #ESG guidelines on ETFs has been a challenge for Europe, long the global leader. But that’s changed as US-focused ESG assets under management surged to $71.86 billion over the last two years vs. the rise to $19.65 billion for Europe.  https://t.co/hr5QmG98y6
46	2021-05-06 12:49:10+00:00	Bloomberg	The industry is facing pressure to pare back lending to oil companies. The sector is ‘critical’ to achieving net-zero carbon future. https://t.co/u1vFGY9dc4
47	2021-05-04 13:01:29+00:00	Bloomberg	Angle the deflector shields and stay sharp. @TheTerminal is ready to go! #MayThe4th be with you. #StarWarsDay https://t.co/TewwF0bjI1
48	2021-04-28 12:17:57+00:00	Bloomberg	When it comes to #climateaction, the year ahead can set the stage for a decade of transformational change—but only if we act boldly and urgently. Here's how we're helping lead the way. #ImpactInAction
49	2021-04-22 13:06:45+00:00	Bloomberg	"Every action we take to fight climate change starts with you: our employees and our clients. #ImpactInAction #EarthDay  

Learn more: https://t.co/PY7MDR7Lrr https://t.co/3HTDMcp6GP"
50	2021-04-21 13:16:31+00:00	Bloomberg	In 2020, corporations committed to net-zero targets at a rapid rate. Almost 40% of the 400 biggest companies have now set an emissions goal and the trend is expected to continue into 2021 and beyond. https://t.co/1G6fMfTjxy
51	2021-04-16 16:13:43+00:00	Bloomberg	From vaccine development to working from home, industries have been tested like never before. Hear from four remarkable women that have been at the forefront in this conversation co-hosted by #BloombergNewVoices and the @smithsonian #BecauseOfHerStory. https://t.co/Y2rHIhJglt
52	2021-04-15 12:01:01+00:00	Bloomberg	Grant making and charitable contributions to donor-advised funds are rapidly accelerating. This reflects donors’ desires to create solutions to problems in their local and global communities. https://t.co/ntgP0lQSQM
53	2021-04-13 12:00:09+00:00	Bloomberg	Covid-19 has undoubtedly accelerated the adoption of #ESG in Asia; but will the changes of the last year accelerate the adoption of higher sustainability standards in Malaysia and the rest of ASEAN? https://t.co/sWn4GLJHYR
54	2021-04-12 16:55:20+00:00	Bloomberg	This analysis shows that assets managers in the U.K. likely need to accelerate diversity efforts, with slow progress made so far.  https://t.co/4mqFxHgWbr
55	2021-04-08 13:29:42+00:00	Bloomberg	"This new report from #CFLI highlights the opportunity for policymakers to accelerate private climate finance ahead of #COP26. 
https://t.co/79M8D6s0lZ"
56	2021-04-07 18:10:16+00:00	Bloomberg	Diversity and inclusion. More than two words, they are the principles that guide who we are &amp; how we work. But diversity doesn’t guarantee inclusion; it takes action. It's up to each of us to to build a more inclusive workplace together. #InclusionInAction
57	2021-04-05 14:11:26+00:00	Bloomberg	The early stages of a new green-digital supercycle are upon us, but unlike the prior outcome in China, this analysis suggests it will pay to be selective. There’s unlikely to be a broad-based demand-driven uplift across all commodity classes.  https://t.co/4Fj5U4oIyM
58	2021-03-31 14:41:16+00:00	Bloomberg	#BloombergNewVoices launched for the first time in Johannesburg, South Africa with a keynote by @SAReserveBank Deputy Governor Fundi Tshazibana and a discussion about the challenges for female representation. https://t.co/D7T9TIbEmd
59	2021-03-24 18:13:27+00:00	Bloomberg	The Climate Transition Scores are a new offering that give insight into a company’s climate preparedness. Available to all @TheTerminal users, the scores illustrate the challenges companies face in positioning themselves for a net-zero world. #ImpactInAction https://t.co/h34JpzI6LH
60	2021-03-22 13:16:00+00:00	Bloomberg	How do investors find companies with diverse boards — and which hedge funds invest in them? @TheTerminal has the functionality to make the search easier. #InclusionInAction #WomensHistoryMonth https://t.co/HszkVk0sEb
61	2021-03-18 17:23:02+00:00	Bloomberg	Green hydrogen has a great potential for decarbonizing domestic heating. But is it economical enough to help homebuilders comply with the U.K.'s new, stricter energy-efficiency standards from 2025? https://t.co/LzNmz2MTHA
62	2021-03-17 15:09:50+00:00	Bloomberg	As a member of the @HRC's Business Coalition for the Equality Act, we stand with other leading US employers in support of legislation to provide full civil rights protections to #LGBTQ people. #EqualityAct https://t.co/dukJjEk0BL
63	2021-03-11 20:19:23+00:00	Bloomberg	"Diversity and inclusion. More than two words, they are the principles that guide who we are &amp; how we work. But diversity doesn’t guarantee inclusion; it takes action. It's up to each of us to to build a more inclusive workplace together. 
#InclusionInAction #WomensHistoryMonth"
64	2021-03-09 20:43:32+00:00	Bloomberg	This is our latest initiative to make the world of finance more accessible to women and other under-represented groups. #ImpactInAction https://t.co/7fQhV3lowu
65	2021-03-08 18:11:58+00:00	Bloomberg	"Gender equality isn’t just about fairness - it’s also about strength. By fully valuing the knowledge, experience, insight, and ideas that women bring to the table, we’re not just building a more equal business. We’re building a more successful one. 
#IWD2021 #InclusionInAction"
66	2021-03-05 17:15:54+00:00	Bloomberg	Diversity and inclusion: more than two words, they are the principles that guide who we are and how we work. That's why we're so honored to be designated a “Best Place to Work for LGBTQ Equality” by @HRC for the fifth consecutive year. #CEI2021 #InclusionInAction
67	2021-03-04 18:56:24+00:00	Bloomberg	The next five years will be a boom time for #renewable generation in the U.S. https://t.co/c6prMqAtlm
68	2021-03-03 14:05:10+00:00	Bloomberg	Many companies search for a purpose -- we were born with one. By dedicating our profits to @BloombergDotOrg, we're helping save and improve lives across the globe. So whether you work for or with us, know that together our work is changing the world. #ImpactInAction
69	2021-03-02 15:20:08+00:00	Bloomberg	Despite the pandemic, sustainable debt hit another record in 2020, with $732 billion issued. #ESG https://t.co/K7e22jxAaS
70	2021-03-01 18:22:22+00:00	Bloomberg	To create a more inclusive world, we believe you must level the playing field - and that includes within medicine. That’s why we dedicate a vast majority of our profits to @BloombergDotOrg, which is working to increase the number of Black doctors in the US. #ImpactInAction
71	2021-02-25 15:05:09+00:00	Bloomberg	The award noted our contribution to solving challenges in #ESG investing – one of which is the lack of standardized data available to investors – and improving market transparency.
72	2021-02-23 17:03:48+00:00	Bloomberg	This represents more than a third of the $140.5 trillion in projected total assets under management. #ESG https://t.co/fvARcebSx9
73	2021-02-18 14:00:14+00:00	Bloomberg	Financial analysts are turning to geospatial datasets to better understand how snow events might affect stock prices and financial risks. Here's how @TheTerminal data can show the connection between weather patterns and retail trends. https://t.co/6dBrHPM7W4
74	2021-02-17 13:42:53+00:00	Bloomberg	The learning and engagement program helps mentors cultivate an understanding of systemic inequities, while mobilizing lifelong advocates of educational equity and social justice. #ImpactInAction
75	2021-02-16 14:08:40+00:00	Bloomberg	Green and sustainable investing will be the biggest investment trend of 2021, according to a Bloomberg survey of university students across Asia and EMEA. #ESG https://t.co/mNI3xP1075
76	2021-02-08 14:33:35+00:00	Bloomberg	The low-carbon economy's future is now, and it's on track to stunt oil demand permanently below 2019’s level. This shift has been accelerated by a perfect storm created by the pandemic and the global economic crisis.
77	2021-02-03 13:09:19+00:00	Bloomberg	The pledge underscores our long-standing commitment to sustainability and climate action. #BloombergImpact
78	2021-02-02 16:27:22+00:00	Bloomberg	Mergers and acquisitions, venture capital, and private equity investments in renewables surged 30% in 2020 compared with a year earlier, reaching $32.41 billion https://t.co/F70JRGOAdk
79	2021-02-01 16:49:54+00:00	Bloomberg	Senior female executives in the New York financial industry are welcome to apply to the #BloombergNewVoices program, which provides intensive one-on-one media training as part of our efforts to amplify voices of underrepresented experts.
80	2021-01-29 13:39:29+00:00	Bloomberg	Senior leaders need to be the catalyst for change in their organizations. Proud to see our Chairman, Peter Grauer, and Head of APAC Legal, Amin Kassam, recognized as top allies for the LGBT+ community in the workplace.  #OUTRoleModels20 #InclusionInAction
81	2021-01-28 13:49:44+00:00	Bloomberg	To help strengthen the data ecosystem for India's development sector, we've launched a year-long series of conversations focused on five key impact areas: education &amp; employability, healthcare, gender mainstreaming, urban transformation, and NGO resilience. #D4GX
82	2021-01-27 13:30:17+00:00	Bloomberg	The #BloombergGEI brings transparency to gender-related practices and policies at publicly-listed companies, increasing the breadth of ESG data available to investors. This year, the index includes 380 companies headquartered across 44 countries and regions. #InclusionInAction
83	2021-01-25 13:26:39+00:00	Bloomberg	Today, @wef launched Partnering for Racial Justice in Business, bringing together 48 organizations committed to improving racial and ethnic justice in the workplace. As a founding member, we further solidify our commitment to creating a truly inclusive workplace. #DavosAgenda
84	2021-01-21 13:09:14+00:00	Bloomberg	The global oil industry is facing pressure to decarbonize. https://t.co/su14hiOsSU
85	2021-01-19 14:55:28+00:00	Bloomberg	As #machinelearning gains traction in the broader financial market, institutional investors are looking for ways to incorporate its techniques into existing financial modeling regimes. https://t.co/j0nOLfzNQw
86	2021-01-13 18:15:17+00:00	Bloomberg	With the EU Taxonomy, investors can determine what investments are contributing towards European environmental objectives, and assess to what degree investment portfolios align with the Taxonomy for their own reporting. #sustainablefinance #ESG https://t.co/pjbyKCfa7k
87	2021-01-12 14:00:01+00:00	Bloomberg	The urgent need for economic recovery from #COVID19 unlocks an unprecedented amount of public resources, and the demand for sustainable investment is surging. Could these be the building blocks for a successful green recovery? (via @WBG_PPP)
88	2021-01-11 15:20:49+00:00	Bloomberg	Demand for greater corporate attention on ESG is coming from across the global socio-political spectrum. https://t.co/qMuASF4P3U
89	2021-01-06 14:00:10+00:00	Bloomberg	Many of the world’s largest corporations are pledging to eliminate or offset all of their emissions. But with no regulation or target quality, standards will be crucial to bolster trust and legitimacy of targets. https://t.co/XZ46C5oPpc
90	2021-01-04 17:00:12+00:00	Bloomberg	New year, new opportunities. Let’s &lt;GO&gt;. #BloombergTerminal https://t.co/3eIyaEd1WS
