Date,^DJI_Close,^DJI_Vol,Cashback,Day,weekday,is_weekend,end_of_month,beginning_of_month,is_holiday
2019-09-27,26820.25,217780000,1.0,27,4,False,False,False,False
2019-09-30,26916.830078125,222680000,1.0,30,0,False,True,False,False
2019-10-01,26573.0390625,260110000,1.0,1,1,False,False,True,False
2019-10-02,26078.619140625,309640000,1.0,2,2,False,False,True,False
2019-10-03,26201.0390625,241610000,1.0,3,3,False,False,True,False
2019-10-04,26573.720703125,221310000,1.0,4,4,False,False,True,False
2019-10-07,26478.01953125,195200000,1.0,7,0,False,False,False,False
2019-10-08,26164.0390625,244590000,1.0,8,1,False,False,False,False
2019-10-09,26346.009765625,190060000,1.0,9,2,False,False,False,False
2019-10-10,26496.669921875,217680000,1.0,10,3,False,False,False,False
2019-10-11,26816.58984375,282080000,1.0,11,4,False,False,False,False
2019-10-14,26787.359375,178620000,1.0,14,0,False,False,False,True
2019-10-15,27024.80078125,245510000,1.0,15,1,False,False,False,False
2019-10-16,27001.98046875,214660000,1.0,16,2,False,False,False,False
2019-10-17,27025.880859375,222540000,1.0,17,3,False,False,False,False
2019-10-18,26770.19921875,288970000,1.0,18,4,False,False,False,False
2019-10-21,26827.640625,241030000,1.0,21,0,False,False,False,False
2019-10-22,26788.099609375,265510000,1.0,22,1,False,False,False,False
2019-10-23,26833.94921875,247680000,1.0,23,2,False,False,False,False
2019-10-24,26805.529296875,253590000,1.0,24,3,False,False,False,False
2019-10-25,26958.060546875,274610000,1.0,25,4,False,False,False,False
2019-10-28,27090.720703125,290770000,1.0,28,0,False,True,False,False
2019-10-29,27071.4609375,269610000,1.0,29,1,False,True,False,False
2019-10-30,27186.689453125,231750000,1.0,30,2,False,True,False,False
2019-10-31,27046.23046875,273830000,1.0,31,3,False,True,False,False
2019-11-01,27347.359375,270870000,1.0,1,4,False,False,True,False
2019-11-04,27462.109375,273030000,1.0,4,0,False,False,True,False
2019-11-05,27492.630859375,286350000,1.0,5,1,False,False,False,False
2019-11-06,27492.560546875,237910000,1.0,6,2,False,False,False,False
2019-11-07,27674.80078125,259020000,1.0,7,3,False,False,False,False
2019-11-08,27681.240234375,221440000,1.0,8,4,False,False,False,False
2019-11-11,27691.490234375,202350000,1.0,11,0,False,False,False,True
2019-11-12,27691.490234375,213670000,1.0,12,1,False,False,False,False
2019-11-13,27783.58984375,278390000,1.0,13,2,False,False,False,False
2019-11-14,27781.9609375,303970000,1.0,14,3,False,False,False,False
2019-11-15,28004.890625,283720000,1.0,15,4,False,False,False,False
2019-11-18,28036.220703125,252320000,1.0,18,0,False,False,False,False
2019-11-19,27934.01953125,245890000,1.0,19,1,False,False,False,False
2019-11-20,27821.08984375,258140000,1.0,20,2,False,False,False,False
2019-11-21,27766.2890625,232020000,1.0,21,3,False,False,False,False
2019-11-22,27875.619140625,214780000,1.0,22,4,False,False,False,False
2019-11-25,28066.470703125,248420000,1.0,25,0,False,False,False,False
2019-11-26,28121.6796875,324050000,1.0,26,1,False,False,False,False
2019-11-27,28164.0,198210000,1.0,27,2,False,False,False,True
2019-11-29,28051.41015625,120630000,1.0,29,4,False,True,False,False
2019-12-02,27783.0390625,236610000,1.0,2,0,False,False,True,False
2019-12-03,27502.810546875,275350000,1.0,3,1,False,False,True,False
2019-12-04,27649.779296875,218200000,1.0,4,2,False,False,True,False
2019-12-05,27677.7890625,208600000,1.0,5,3,False,False,False,False
2019-12-06,28015.060546875,223310000,1.0,6,4,False,False,False,False
2019-12-09,27909.599609375,217000000,1.0,9,0,False,False,False,False
2019-12-10,27881.720703125,213250000,1.0,10,1,False,False,False,False
2019-12-11,27911.30078125,213510000,1.0,11,2,False,False,False,False
2019-12-12,28132.05078125,277740000,1.0,12,3,False,False,False,False
2019-12-13,28135.380859375,250660000,1.0,13,4,False,False,False,False
2019-12-16,28235.890625,286770000,1.0,16,0,False,False,False,False
2019-12-17,28267.16015625,286770000,1.0,17,1,False,False,False,False
2019-12-18,28239.279296875,289890000,1.0,18,2,False,False,False,False
2019-12-19,28376.9609375,262570000,1.0,19,3,False,False,False,False
2019-12-20,28455.08984375,603780000,1.0,20,4,False,False,False,False
2019-12-23,28551.529296875,223530000,1.0,23,0,False,False,False,False
2019-12-24,28515.44921875,86150000,1.0,24,1,False,False,False,True
2019-12-26,28621.390625,155970000,1.0,26,3,False,False,False,False
2019-12-27,28645.259765625,182280000,1.0,27,4,False,False,False,False
2019-12-30,28462.140625,181600000,1.0,30,0,False,True,False,False
