Date,^DJI_Close,^DJI_Vol,Cashback,Day,weekday,is_weekend,end_of_month,beginning_of_month,is_holiday
2017-03-16,20934.55078125,264360000,1.0,16,3,False,False,False,False
2017-03-17,20914.619140625,535280000,1.0,17,4,False,False,False,False
2017-03-20,20905.859375,253610000,1.0,20,0,False,False,False,False
2017-03-21,20668.009765625,369320000,1.0,21,1,False,False,False,False
2017-03-22,20661.30078125,325090000,1.0,22,2,False,False,False,False
2017-03-23,20656.580078125,280050000,1.0,23,3,False,False,False,False
2017-03-24,20596.720703125,292980000,1.0,24,4,False,False,False,False
2017-03-27,20550.98046875,269380000,1.0,27,0,False,False,False,False
2017-03-28,20701.5,299670000,1.0,28,1,False,True,False,False
2017-03-29,20659.3203125,238320000,1.0,29,2,False,True,False,False
2017-03-30,20728.490234375,270900000,1.0,30,3,False,True,False,False
2017-03-31,20663.220703125,303770000,1.0,31,4,False,True,False,False
2017-04-03,20650.2109375,285670000,1.0,3,0,False,False,True,False
2017-04-04,20689.240234375,237390000,1.0,4,1,False,False,True,False
2017-04-05,20648.150390625,284980000,1.0,5,2,False,False,False,False
2017-04-06,20662.94921875,251720000,1.0,6,3,False,False,False,False
2017-04-07,20656.099609375,219730000,1.0,7,4,False,False,False,False
2017-04-10,20658.01953125,230480000,1.0,10,0,False,False,False,False
2017-04-11,20651.30078125,255120000,1.0,11,1,False,False,False,False
2017-04-12,20591.859375,267670000,1.0,12,2,False,False,False,False
2017-04-13,20453.25,235810000,1.0,13,3,False,False,False,False
2017-04-17,20636.919921875,229240000,1.0,17,0,False,False,False,False
2017-04-18,20523.279296875,263180000,1.0,18,1,False,False,False,False
2017-04-19,20404.490234375,294790000,1.0,19,2,False,False,False,False
2017-04-20,20578.7109375,312440000,1.0,20,3,False,False,False,False
2017-04-21,20547.759765625,369600000,1.0,21,4,False,False,False,False
2017-04-24,20763.890625,342400000,1.0,24,0,False,False,False,False
2017-04-25,20996.119140625,348180000,1.0,25,1,False,False,False,False
2017-04-26,20975.08984375,328550000,1.0,26,2,False,False,False,False
2017-04-27,20981.330078125,305690000,1.0,27,3,False,False,False,False
2017-04-28,20940.509765625,329990000,1.0,28,4,False,True,False,False
2017-05-01,20913.4609375,288160000,1.0,1,0,False,False,True,False
2017-05-02,20949.890625,338810000,1.0,2,1,False,False,True,False
2017-05-03,20957.900390625,310920000,1.0,3,2,False,False,True,False
2017-05-04,20951.470703125,274720000,1.0,4,3,False,False,True,False
2017-05-05,21006.939453125,260960000,1.0,5,4,False,False,False,False
2017-05-08,21012.279296875,276150000,1.0,8,0,False,False,False,False
2017-05-09,20975.779296875,273000000,1.0,9,1,False,False,False,False
2017-05-10,20943.109375,283340000,1.0,10,2,False,False,False,False
2017-05-11,20919.419921875,287680000,1.0,11,3,False,False,False,False
2017-05-12,20896.609375,288500000,1.0,12,4,False,False,False,False
2017-05-15,20981.939453125,313170000,1.0,15,0,False,False,False,False
2017-05-16,20979.75,311580000,1.0,16,1,False,False,False,False
2017-05-17,20606.9296875,423200000,1.0,17,2,False,False,False,False
2017-05-18,20663.01953125,422590000,1.0,18,3,False,False,False,False
2017-05-19,20804.83984375,365180000,1.0,19,4,False,False,False,False
2017-05-22,20894.830078125,276120000,1.0,22,0,False,False,False,False
2017-05-23,20937.91015625,244950000,1.0,23,1,False,False,False,False
2017-05-24,21012.419921875,283180000,1.0,24,2,False,False,False,False
2017-05-25,21082.94921875,268970000,1.0,25,3,False,False,False,False
2017-05-26,21080.279296875,208000000,1.0,26,4,False,False,False,False
2017-05-30,21029.470703125,242810000,1.0,30,1,False,True,False,False
2017-05-31,21008.650390625,371580000,1.0,31,2,False,True,False,False
2017-06-01,21144.1796875,276730000,1.0,1,3,False,False,True,False
2017-06-02,21206.2890625,329700000,1.0,2,4,False,False,True,False
2017-06-05,21184.0390625,269790000,1.0,5,0,False,False,False,False
2017-06-06,21136.23046875,283550000,1.0,6,1,False,False,False,False
2017-06-07,21173.689453125,273400000,1.0,7,2,False,False,False,False
2017-06-08,21182.529296875,330330000,1.0,8,3,False,False,False,False
2017-06-09,21271.970703125,397200000,1.0,9,4,False,False,False,False
2017-06-12,21235.669921875,528080000,1.0,12,0,False,False,False,False
2017-06-13,21328.470703125,323510000,1.0,13,1,False,False,False,False
2017-06-14,21374.560546875,295090000,1.0,14,2,False,False,False,False
2017-06-15,21359.900390625,317200000,1.0,15,3,False,False,False,False
2017-06-16,21384.279296875,603260000,1.0,16,4,False,False,False,False
2017-06-19,21528.990234375,289400000,1.0,19,0,False,False,False,True
2017-06-20,21467.140625,310200000,1.0,20,1,False,False,False,False
2017-06-21,21410.029296875,292500000,1.0,21,2,False,False,False,False
2017-06-22,21397.2890625,270680000,1.0,22,3,False,False,False,False
2017-06-23,21394.759765625,368400000,1.0,23,4,False,False,False,False
2017-06-26,21409.55078125,241880000,1.0,26,0,False,False,False,False
2017-06-27,21310.66015625,292170000,1.0,27,1,False,False,False,False
2017-06-28,21454.609375,271510000,1.0,28,2,False,True,False,False
2017-06-29,21287.029296875,336750000,1.0,29,3,False,True,False,False
2017-06-30,21349.630859375,313260000,1.0,30,4,False,True,False,False
2017-07-03,21479.26953125,186810000,1.0,3,0,False,False,True,False
2017-07-05,21478.169921875,273690000,1.0,5,2,False,False,False,False
2017-07-06,21320.0390625,320450000,1.0,6,3,False,False,False,False
2017-07-07,21414.33984375,242240000,1.0,7,4,False,False,False,False
2017-07-10,21408.51953125,270340000,1.0,10,0,False,False,False,False
2017-07-11,21409.0703125,247570000,1.0,11,1,False,False,False,False
2017-07-12,21532.140625,267870000,1.0,12,2,False,False,False,False
2017-07-13,21553.08984375,232270000,1.0,13,3,False,False,False,False
2017-07-14,21637.740234375,235590000,1.0,14,4,False,False,False,False
2017-07-17,21629.720703125,244780000,1.0,17,0,False,False,False,False
2017-07-18,21574.73046875,251110000,1.0,18,1,False,False,False,False
2017-07-19,21640.75,253040000,1.0,19,2,False,False,False,False
2017-07-20,21611.779296875,313950000,1.0,20,3,False,False,False,False
2017-07-21,21580.0703125,362830000,1.0,21,4,False,False,False,False
2017-07-24,21513.169921875,284080000,1.0,24,0,False,False,False,False
2017-07-25,21613.4296875,304300000,1.0,25,1,False,False,False,False
2017-07-26,21711.009765625,278240000,1.0,26,2,False,False,False,False
2017-07-27,21796.55078125,407320000,1.0,27,3,False,False,False,False
2017-07-28,21830.310546875,285630000,1.0,28,4,False,True,False,False
2017-07-31,21891.119140625,307610000,1.0,31,0,False,True,False,False
2017-08-01,21963.919921875,328410000,1.0,1,1,False,False,True,False
2017-08-02,22016.240234375,336820000,1.0,2,2,False,False,True,False
2017-08-03,22026.099609375,278730000,1.0,3,3,False,False,True,False
2017-08-04,22092.810546875,253640000,1.0,4,4,False,False,True,False
2017-08-07,22118.419921875,213010000,1.0,7,0,False,False,False,False
2017-08-08,22085.33984375,262000000,1.0,8,1,False,False,False,False
2017-08-09,22048.69921875,277800000,1.0,9,2,False,False,False,False
2017-08-10,21844.009765625,303310000,1.0,10,3,False,False,False,False
2017-08-11,21858.3203125,237790000,1.0,11,4,False,False,False,False
2017-08-14,21993.7109375,235030000,1.0,14,0,False,False,False,False
2017-08-15,21998.990234375,269070000,1.0,15,1,False,False,False,False
2017-08-16,22024.869140625,264920000,1.0,16,2,False,False,False,False
2017-08-17,21750.73046875,311030000,1.0,17,3,False,False,False,False
2017-08-18,21674.509765625,309070000,1.0,18,4,False,False,False,False
2017-08-21,21703.75,277880000,1.0,21,0,False,False,False,False
2017-08-22,21899.890625,244980000,1.0,22,1,False,False,False,False
2017-08-23,21812.08984375,234810000,1.0,23,2,False,False,False,False
2017-08-24,21783.400390625,228480000,1.0,24,3,False,False,False,False
2017-08-25,21813.669921875,217570000,1.0,25,4,False,False,False,False
2017-08-28,21808.400390625,218740000,1.0,28,0,False,True,False,False
2017-08-29,21865.369140625,227340000,1.0,29,1,False,True,False,False
2017-08-30,21892.4296875,242840000,1.0,30,2,False,True,False,False
2017-08-31,21948.099609375,376790000,1.0,31,3,False,True,False,False
2017-09-01,21987.560546875,256240000,1.0,1,4,False,False,True,False
2017-09-05,21753.310546875,332840000,1.0,5,1,False,False,False,False
2017-09-06,21807.640625,318760000,1.0,6,2,False,False,False,False
2017-09-07,21784.779296875,333810000,1.0,7,3,False,False,False,False
2017-09-08,21797.7890625,289400000,1.0,8,4,False,False,False,False
2017-09-11,22057.369140625,312770000,1.0,11,0,False,False,False,False
2017-09-12,22118.859375,364580000,1.0,12,1,False,False,False,False
2017-09-13,22158.1796875,291890000,1.0,13,2,False,False,False,False
2017-09-14,22203.48046875,297780000,1.0,14,3,False,False,False,False
2017-09-15,22268.33984375,527540000,1.0,15,4,False,False,False,False
2017-09-18,22331.349609375,302740000,1.0,18,0,False,False,False,False
2017-09-19,22370.80078125,295570000,1.0,19,1,False,False,False,False
2017-09-20,22412.58984375,334560000,1.0,20,2,False,False,False,False
2017-09-21,22359.23046875,287390000,1.0,21,3,False,False,False,False
2017-09-22,22349.58984375,297140000,1.0,22,4,False,False,False,False
2017-09-25,22296.08984375,332430000,1.0,25,0,False,False,False,False
2017-09-26,22284.3203125,285990000,1.0,26,1,False,False,False,False
2017-09-27,22340.7109375,342900000,1.0,27,2,False,False,False,False
2017-09-28,22381.19921875,263010000,1.0,28,3,False,True,False,False
2017-09-29,22405.08984375,274790000,1.0,29,4,False,True,False,False
2017-10-02,22557.599609375,268530000,1.0,2,0,False,False,True,False
2017-10-03,22641.669921875,238830000,1.0,3,1,False,False,True,False
2017-10-04,22661.640625,235730000,1.0,4,2,False,False,True,False
2017-10-05,22775.390625,246400000,1.0,5,3,False,False,False,False
2017-10-06,22773.669921875,221450000,1.0,6,4,False,False,False,False
2017-10-09,22761.0703125,310770000,1.0,9,0,False,False,False,True
2017-10-10,22830.6796875,319270000,1.0,10,1,False,False,False,False
2017-10-11,22872.890625,316000000,1.0,11,2,False,False,False,False
2017-10-12,22841.009765625,291790000,1.0,12,3,False,False,False,False
2017-10-13,22871.720703125,259560000,1.0,13,4,False,False,False,False
2017-10-16,22956.9609375,247180000,1.0,16,0,False,False,False,False
2017-10-17,22997.439453125,273090000,1.0,17,1,False,False,False,False
2017-10-18,23157.599609375,271870000,1.0,18,2,False,False,False,False
2017-10-19,23163.0390625,350400000,1.0,19,3,False,False,False,False
2017-10-20,23328.630859375,474380000,1.0,20,4,False,False,False,False
2017-10-23,23273.9609375,456830000,1.0,23,0,False,False,False,False
2017-10-24,23441.759765625,406850000,1.0,24,1,False,False,False,False
2017-10-25,23329.4609375,399560000,1.0,25,2,False,False,False,False
2017-10-26,23400.859375,370600000,1.0,26,3,False,False,False,False
2017-10-27,23434.189453125,518870000,1.0,27,4,False,False,False,False
2017-10-30,23348.740234375,436900000,1.0,30,0,False,True,False,False
2017-10-31,23377.240234375,388050000,1.0,31,1,False,True,False,False
2017-11-01,23435.009765625,361260000,1.0,1,2,False,False,True,False
2017-11-02,23516.259765625,348040000,1.0,2,3,False,False,True,False
2017-11-03,23539.189453125,312250000,1.0,3,4,False,False,True,False
2017-11-06,23548.419921875,325190000,1.0,6,0,False,False,False,False
2017-11-07,23557.23046875,285080000,1.0,7,1,False,False,False,False
2017-11-08,23563.359375,264670000,1.0,8,2,False,False,False,False
2017-11-09,23461.939453125,305440000,1.0,9,3,False,False,False,False
2017-11-10,23422.2109375,351280000,1.0,10,4,False,False,False,False
2017-11-13,23439.69921875,491260000,1.0,13,0,False,False,False,False
2017-11-14,23409.470703125,561330000,1.0,14,1,False,False,False,False
2017-11-15,23271.279296875,404300000,1.0,15,2,False,False,False,False
2017-11-16,23458.359375,402020000,1.0,16,3,False,False,False,False
2017-11-17,23358.240234375,386000000,1.0,17,4,False,False,False,False
2017-11-20,23430.330078125,315330000,1.0,20,0,False,False,False,False
2017-11-21,23590.830078125,329650000,1.0,21,1,False,False,False,False
2017-11-22,23526.1796875,268760000,1.0,22,2,False,False,False,True
2017-11-24,23557.990234375,118610000,1.0,24,4,False,False,False,False
2017-11-27,23580.779296875,296320000,1.0,27,0,False,False,False,False
2017-11-28,23836.7109375,319240000,1.0,28,1,False,True,False,False
2017-11-29,23940.6796875,401410000,1.0,29,2,False,True,False,False
2017-11-30,24272.349609375,488200000,1.0,30,3,False,True,False,False
2017-12-01,24231.58984375,417910000,1.0,1,4,False,False,True,False
2017-12-04,24290.05078125,424250000,1.0,4,0,False,False,True,False
2017-12-05,24180.640625,371190000,1.0,5,1,False,False,False,False
2017-12-06,24140.91015625,312720000,1.0,6,2,False,False,False,False
2017-12-07,24211.48046875,319060000,1.0,7,3,False,False,False,False
2017-12-08,24329.16015625,293590000,1.0,8,4,False,False,False,False
2017-12-11,24386.029296875,300580000,1.0,11,0,False,False,False,False
2017-12-12,24504.80078125,342220000,1.0,12,1,False,False,False,False
2017-12-13,24585.4296875,325280000,1.0,13,2,False,False,False,False
2017-12-14,24508.66015625,314780000,1.0,14,3,False,False,False,False
2017-12-15,24651.740234375,635740000,1.0,15,4,False,False,False,False
2017-12-18,24792.19921875,354880000,1.0,18,0,False,False,False,False
2017-12-19,24754.75,335330000,1.0,19,1,False,False,False,False
2017-12-20,24726.650390625,341790000,1.0,20,2,False,False,False,False
2017-12-21,24782.2890625,339530000,1.0,21,3,False,False,False,False
2017-12-22,24754.060546875,255140000,1.0,22,4,False,False,False,False
2017-12-26,24746.2109375,208290000,1.0,26,1,False,False,False,False
2017-12-27,24774.30078125,225890000,1.0,27,2,False,False,False,False
2017-12-28,24837.509765625,200960000,1.0,28,3,False,True,False,False
2017-12-29,24719.220703125,270760000,1.0,29,4,False,True,False,False
