Date,BTC-USD_Close,ETH-USD_Close,TRX-USD_Close,BNB-USD_Close,XRP-USD_Close,DOGE-USD_Close,ADA-USD_Close,SOL-USD_Close,SHIB-USD_Close,LTC-USD_Close
2022-05-29,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-05-30,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-05-31,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-01,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-02,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-03,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-04,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-05,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-06,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-07,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-08,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-09,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-10,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-11,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-12,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-13,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-14,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-15,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-16,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-17,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-18,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-19,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-20,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-21,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-22,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-23,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-24,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-25,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-26,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-27,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-28,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-29,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-06-30,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-07-01,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-07-02,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-07-03,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-07-04,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-05,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-06,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-07,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-08,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-09,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-10,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-11,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-12,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-13,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-14,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-15,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-16,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-17,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-18,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-19,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-20,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-21,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-22,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-23,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-24,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-25,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-26,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-27,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-28,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-29,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-30,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-07-31,-6.15617883833849E-11,4.81611728322367E-10,0.968509454357164,0.0314858144764017,5.84543558989716E-07,2.88447036615042E-06,5.33255246552535E-07,2.74343306574611E-09,7.21056582561779E-07,4.67719674510943E-09
2022-08-01,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-08-02,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-08-03,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-08-04,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-08-05,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-08-06,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
2022-08-07,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
,-6.1561788383385E-20,4.81611728322367E-19,9.68509454357164E-10,3.14858144764017E-11,5.84543558989716E-16,2.88447036615042E-15,5.33255246552535E-16,2.74343306574611E-18,7.21056582561779E-16,4.67719674510943E-18
