,Gold_Close,Gold_Volume,Oil_Close,Oil_Volume,Gas_Close,Gas_Volume,VIX,FED,PMI,Michi,Unemploy
2020-01-26,1571.0999755859375,43.0,60.689998626708984,43263.0,1.8930000066757202,142191.0,14.5600004196167,1.55,52.4,99.8,3.5
2020-01-27,1576.800048828125,22.0,59.31999969482422,39367.0,1.9019999504089355,72170.0,18.229999542236328,1.55,52.4,99.8,3.5
2020-01-28,1569.199951171875,3.0,59.5099983215332,41537.0,1.934000015258789,59297.0,16.280000686645508,1.55,52.4,99.8,3.5
2020-01-29,1569.800048828125,251274.0,59.810001373291016,21453.0,1.8769999742507935,171881.0,16.389999389648438,1.55,52.4,99.8,3.5
2020-01-30,1583.5,62336.0,58.290000915527344,17435.0,1.8289999961853027,219698.0,15.489999771118164,1.55,52.4,99.8,3.5
2020-01-31,1582.9000244140625,1095.0,58.15999984741211,578.0,1.840999960899353,135678.0,18.84000015258789,1.55,52.4,99.8,3.5
2020-02-01,1582.9000244140625,1095.0,58.15999984741211,578.0,1.840999960899353,135678.0,18.84000015258789,1.58,51.9,101.0,3.5
2020-02-02,1582.9000244140625,1095.0,58.15999984741211,578.0,1.840999960899353,135678.0,18.84000015258789,1.58,51.9,101.0,3.5
2020-02-03,1577.199951171875,1062.0,58.20000076293945,66338.0,1.819000005722046,163786.0,17.969999313354492,1.58,51.9,101.0,3.5
2020-02-04,1550.4000244140625,978.0,53.959999084472656,52393.0,1.871999979019165,184043.0,16.049999237060547,1.58,51.9,101.0,3.5
2020-02-05,1557.800048828125,1305.0,55.279998779296875,56117.0,1.8609999418258667,195459.0,15.149999618530273,1.58,51.9,101.0,3.5
2020-02-06,1565.0999755859375,110.0,54.93000030517578,50605.0,1.8619999885559082,186209.0,14.960000038146973,1.58,51.9,101.0,3.5
2020-02-07,1568.5999755859375,431.0,54.470001220703125,43796.0,1.8580000400543213,272131.0,15.470000267028809,1.58,51.9,101.0,3.5
2020-02-08,1568.5999755859375,431.0,54.470001220703125,43796.0,1.8580000400543213,272131.0,15.470000267028809,1.58,51.9,101.0,3.5
2020-02-09,1568.5999755859375,431.0,54.470001220703125,43796.0,1.8580000400543213,272131.0,15.470000267028809,1.58,51.9,101.0,3.5
2020-02-10,1574.699951171875,128.0,53.27000045776367,35920.0,1.7660000324249268,337225.0,15.039999961853027,1.58,51.9,101.0,3.5
2020-02-11,1565.5999755859375,440.0,54.0099983215332,36294.0,1.7879999876022339,278434.0,15.180000305175781,1.58,51.9,101.0,3.5
2020-02-12,1567.4000244140625,36.0,55.790000915527344,43350.0,1.843999981880188,303309.0,13.739999771118164,1.58,51.9,101.0,3.5
2020-02-13,1575.0999755859375,74.0,56.34000015258789,48775.0,1.8259999752044678,280375.0,14.149999618530273,1.58,51.9,101.0,3.5
2020-02-14,1582.699951171875,68.0,57.31999969482422,41913.0,1.8370000123977661,188948.0,13.680000305175781,1.58,51.9,101.0,3.5
2020-02-15,1582.699951171875,68.0,57.31999969482422,41913.0,1.8370000123977661,188948.0,13.680000305175781,1.58,51.9,101.0,3.5
2020-02-16,1582.699951171875,68.0,57.31999969482422,41913.0,1.8370000123977661,188948.0,13.680000305175781,1.58,51.9,101.0,3.5
2020-02-17,1582.699951171875,68.0,57.31999969482422,41913.0,1.8370000123977661,188948.0,13.680000305175781,1.58,51.9,101.0,3.5
2020-02-18,1600.0,310.0,57.75,47337.0,1.9809999465942383,322723.0,14.829999923706055,1.58,51.9,101.0,3.5
2020-02-19,1607.5,542.0,59.119998931884766,36217.0,1.9550000429153442,269977.0,14.380000114440918,1.58,51.9,101.0,3.5
2020-02-20,1616.5999755859375,117.0,59.310001373291016,34207.0,1.9199999570846558,266245.0,15.5600004196167,1.58,51.9,101.0,3.5
2020-02-21,1644.5999755859375,186.0,58.5,39006.0,1.9049999713897705,146813.0,17.079999923706055,1.58,51.9,101.0,3.5
2020-02-22,1644.5999755859375,186.0,58.5,39006.0,1.9049999713897705,146813.0,17.079999923706055,1.58,51.9,101.0,3.5
2020-02-23,1644.5999755859375,186.0,58.5,39006.0,1.9049999713897705,146813.0,17.079999923706055,1.58,51.9,101.0,3.5
2020-02-24,1672.4000244140625,435.0,56.29999923706055,28258.0,1.8270000219345093,75204.0,25.030000686645508,1.58,51.9,101.0,3.5
2020-02-25,1646.9000244140625,409.0,54.95000076293945,27751.0,1.847000002861023,70528.0,27.850000381469727,1.58,51.9,101.0,3.5
2020-02-26,1640.0,1990.0,53.43000030517578,26216.0,1.8209999799728394,163415.0,27.559999465942383,1.58,51.9,101.0,3.5
2020-02-27,1640.0,707.0,52.18000030517578,9616.0,1.7519999742507935,276100.0,39.15999984741211,1.58,51.9,101.0,3.5
2020-02-28,1564.0999755859375,289.0,50.52000045776367,1149.0,1.684000015258789,218418.0,40.11000061035156,1.58,51.9,101.0,3.5
2020-02-29,1564.0999755859375,289.0,50.52000045776367,1149.0,1.684000015258789,218418.0,40.11000061035156,1.58,51.9,101.0,3.5
2020-03-01,1564.0999755859375,289.0,50.52000045776367,1149.0,1.684000015258789,218418.0,40.11000061035156,0.65,50.7,89.1,4.4
2020-03-02,1592.300048828125,537.0,50.47999954223633,47286.0,1.75600004196167,197987.0,33.41999816894531,0.65,50.7,89.1,4.4
2020-03-03,1642.0999755859375,610.0,51.86000061035156,42862.0,1.7999999523162842,207501.0,36.81999969482422,0.65,50.7,89.1,4.4
2020-03-04,1641.0999755859375,83.0,51.130001068115234,39712.0,1.8270000219345093,138206.0,31.989999771118164,0.65,50.7,89.1,4.4
2020-03-05,1666.4000244140625,154.0,49.9900016784668,39679.0,1.7719999551773071,152639.0,39.619998931884766,0.65,50.7,89.1,4.4
2020-03-06,1670.800048828125,175.0,45.27000045776367,69464.0,1.7079999446868896,213508.0,41.939998626708984,0.65,50.7,89.1,4.4
2020-03-07,1670.800048828125,175.0,45.27000045776367,69464.0,1.7079999446868896,213508.0,41.939998626708984,0.65,50.7,89.1,4.4
2020-03-08,1670.800048828125,175.0,45.27000045776367,69464.0,1.7079999446868896,213508.0,41.939998626708984,0.65,50.7,89.1,4.4
2020-03-09,1674.5,161.0,34.36000061035156,76517.0,1.777999997138977,291353.0,54.459999084472656,0.65,50.7,89.1,4.4
2020-03-10,1659.0999755859375,48.0,37.220001220703125,67054.0,1.9359999895095825,350204.0,47.29999923706055,0.65,50.7,89.1,4.4
2020-03-11,1641.4000244140625,47.0,35.790000915527344,60513.0,1.878000020980835,318547.0,53.900001525878906,0.65,50.7,89.1,4.4
2020-03-12,1589.300048828125,256.0,33.220001220703125,67484.0,1.840999960899353,280154.0,75.47000122070312,0.65,50.7,89.1,4.4
2020-03-13,1515.699951171875,89.0,33.849998474121094,50707.0,1.86899995803833,222420.0,57.83000183105469,0.65,50.7,89.1,4.4
2020-03-14,1515.699951171875,89.0,33.849998474121094,50707.0,1.86899995803833,222420.0,57.83000183105469,0.65,50.7,89.1,4.4
2020-03-15,1515.699951171875,89.0,33.849998474121094,50707.0,1.86899995803833,222420.0,57.83000183105469,0.65,50.7,89.1,4.4
2020-03-16,1485.9000244140625,193.0,30.049999237060547,43527.0,1.815000057220459,167169.0,82.69000244140625,0.65,50.7,89.1,4.4
2020-03-17,1524.9000244140625,122.0,28.729999542236328,32969.0,1.7289999723434448,163792.0,75.91000366210938,0.65,50.7,89.1,4.4
2020-03-18,1477.300048828125,333.0,24.8799991607666,47500.0,1.6039999723434448,216851.0,76.44999694824219,0.65,50.7,89.1,4.4
2020-03-19,1478.5999755859375,262.0,28.469999313354492,41724.0,1.6540000438690186,189477.0,72.0,0.65,50.7,89.1,4.4
2020-03-20,1484.0,14.0,26.979999542236328,51866.0,1.6039999723434448,160481.0,66.04000091552734,0.65,50.7,89.1,4.4
2020-03-21,1484.0,14.0,26.979999542236328,51866.0,1.6039999723434448,160481.0,66.04000091552734,0.65,50.7,89.1,4.4
2020-03-22,1484.0,14.0,26.979999542236328,51866.0,1.6039999723434448,160481.0,66.04000091552734,0.65,50.7,89.1,4.4
2020-03-23,1567.0,51.0,27.030000686645508,31642.0,1.6019999980926514,138581.0,61.59000015258789,0.65,50.7,89.1,4.4
2020-03-24,1660.199951171875,442.0,27.149999618530273,30946.0,1.652999997138977,92341.0,61.66999816894531,0.65,50.7,89.1,4.4
2020-03-25,1632.300048828125,476.0,27.389999389648438,27352.0,1.659000039100647,42555.0,63.95000076293945,0.65,50.7,89.1,4.4
2020-03-26,1650.0999755859375,3.0,26.34000015258789,26819.0,1.6369999647140503,48026.0,61.0,0.65,50.7,89.1,4.4
2020-03-27,1623.9000244140625,100638.0,24.93000030517578,23547.0,1.6339999437332153,114350.0,65.54000091552734,0.65,50.7,89.1,4.4
2020-03-28,1623.9000244140625,100638.0,24.93000030517578,23547.0,1.6339999437332153,114350.0,65.54000091552734,0.65,50.7,89.1,4.4
2020-03-29,1623.9000244140625,100638.0,24.93000030517578,23547.0,1.6339999437332153,114350.0,65.54000091552734,0.65,50.7,89.1,4.4
2020-03-30,1622.0,16389.0,22.760000228881836,9112.0,1.690000057220459,102306.0,57.08000183105469,0.65,50.7,89.1,4.4
2020-03-31,1583.4000244140625,2874.0,22.739999771118164,717.0,1.6399999856948853,142553.0,53.540000915527344,0.65,50.7,89.1,4.4
2020-04-01,1578.199951171875,2158.0,22.760000228881836,43466.0,1.5870000123977661,143668.0,57.060001373291016,0.05,48.5,71.8,14.7
2020-04-02,1625.699951171875,1294.0,29.940000534057617,65518.0,1.5520000457763672,165320.0,50.90999984741211,0.05,48.5,71.8,14.7
2020-04-03,1633.699951171875,643.0,34.11000061035156,55373.0,1.621000051498413,155164.0,46.79999923706055,0.05,48.5,71.8,14.7
2020-04-04,1633.699951171875,643.0,34.11000061035156,55373.0,1.621000051498413,155164.0,46.79999923706055,0.05,48.5,71.8,14.7
2020-04-05,1633.699951171875,643.0,34.11000061035156,55373.0,1.621000051498413,155164.0,46.79999923706055,0.05,48.5,71.8,14.7
2020-04-06,1677.0,1063.0,33.04999923706055,36779.0,1.7309999465942383,187962.0,45.2400016784668,0.05,48.5,71.8,14.7
2020-04-07,1664.800048828125,1144.0,31.8700008392334,36246.0,1.8519999980926514,261927.0,46.70000076293945,0.05,48.5,71.8,14.7
2020-04-08,1665.4000244140625,747.0,32.84000015258789,39293.0,1.7829999923706055,227400.0,43.349998474121094,0.05,48.5,71.8,14.7
2020-04-09,1736.199951171875,825.0,31.479999542236328,48214.0,1.7330000400543213,202175.0,41.66999816894531,0.05,48.5,71.8,14.7
2020-04-10,1736.199951171875,825.0,31.479999542236328,48214.0,1.7330000400543213,202175.0,41.66999816894531,0.05,48.5,71.8,14.7
2020-04-11,1736.199951171875,825.0,31.479999542236328,48214.0,1.7330000400543213,202175.0,41.66999816894531,0.05,48.5,71.8,14.7
2020-04-12,1736.199951171875,825.0,31.479999542236328,48214.0,1.7330000400543213,202175.0,41.66999816894531,0.05,48.5,71.8,14.7
2020-04-13,1744.800048828125,696.0,31.739999771118164,28098.0,1.7239999771118164,196125.0,41.16999816894531,0.05,48.5,71.8,14.7
2020-04-14,1756.699951171875,675.0,29.600000381469727,32146.0,1.649999976158142,198543.0,37.7599983215332,0.05,48.5,71.8,14.7
2020-04-15,1727.199951171875,642.0,27.690000534057617,32129.0,1.5980000495910645,152700.0,40.84000015258789,0.05,48.5,71.8,14.7
2020-04-16,1720.4000244140625,162.0,27.81999969482422,30922.0,1.6859999895095825,235589.0,40.11000061035156,0.05,48.5,71.8,14.7
2020-04-17,1689.199951171875,223.0,28.079999923706055,44417.0,1.753000020980835,196982.0,38.150001525878906,0.05,48.5,71.8,14.7
2020-04-18,1689.199951171875,223.0,28.079999923706055,44417.0,1.753000020980835,196982.0,38.150001525878906,0.05,48.5,71.8,14.7
2020-04-19,1689.199951171875,223.0,28.079999923706055,44417.0,1.753000020980835,196982.0,38.150001525878906,0.05,48.5,71.8,14.7
2020-04-20,1701.5999755859375,106.0,25.56999969482422,46467.0,1.9240000247955322,229817.0,43.83000183105469,0.05,48.5,71.8,14.7
2020-04-21,1678.199951171875,666.0,19.329999923706055,83111.0,1.8209999799728394,283417.0,45.40999984741211,0.05,48.5,71.8,14.7
2020-04-22,1728.699951171875,453.0,20.3700008392334,51051.0,1.9390000104904175,162988.0,41.97999954223633,0.05,48.5,71.8,14.7
2020-04-23,1733.300048828125,482.0,21.329999923706055,44993.0,1.815000057220459,93520.0,41.380001068115234,0.05,48.5,71.8,14.7
2020-04-24,1723.5,221.0,21.440000534057617,36158.0,1.746000051498413,77810.0,35.93000030517578,0.05,48.5,71.8,14.7
2020-04-25,1723.5,221.0,21.440000534057617,36158.0,1.746000051498413,77810.0,35.93000030517578,0.05,48.5,71.8,14.7
2020-04-26,1723.5,221.0,21.440000534057617,36158.0,1.746000051498413,77810.0,35.93000030517578,0.05,48.5,71.8,14.7
2020-04-27,1711.9000244140625,169.0,19.989999771118164,25906.0,1.819000005722046,67072.0,33.290000915527344,0.05,48.5,71.8,14.7
2020-04-28,1710.5,1255.0,20.459999084472656,21996.0,1.7940000295639038,157779.0,33.56999969482422,0.05,48.5,71.8,14.7
2020-04-29,1703.4000244140625,373.0,22.540000915527344,14425.0,1.86899995803833,159446.0,31.229999542236328,0.05,48.5,71.8,14.7
2020-04-30,1684.199951171875,327.0,25.270000457763672,1596.0,1.9490000009536743,169439.0,34.150001525878906,0.05,48.5,71.8,14.7
2020-05-01,1694.5,337.0,25.290000915527344,28681.0,1.8899999856948853,181684.0,37.189998626708984,0.05,36.1,72.3,13.2
2020-05-02,1694.5,337.0,25.290000915527344,28681.0,1.8899999856948853,181684.0,37.189998626708984,0.05,36.1,72.3,13.2
2020-05-03,1694.5,337.0,25.290000915527344,28681.0,1.8899999856948853,181684.0,37.189998626708984,0.05,36.1,72.3,13.2
2020-05-04,1706.9000244140625,320.0,27.200000762939453,30309.0,1.9930000305175781,187907.0,35.970001220703125,0.05,36.1,72.3,13.2
2020-05-05,1704.4000244140625,82.0,30.969999313354492,38518.0,2.134000062942505,307829.0,33.61000061035156,0.05,36.1,72.3,13.2
2020-05-06,1684.199951171875,469.0,29.719999313354492,37505.0,1.944000005722046,265466.0,34.119998931884766,0.05,36.1,72.3,13.2
2020-05-07,1721.800048828125,853.0,29.459999084472656,36701.0,1.8940000534057617,228869.0,31.440000534057617,0.05,36.1,72.3,13.2
2020-05-08,1709.9000244140625,330.0,30.969999313354492,20277.0,1.8229999542236328,188400.0,27.979999542236328,0.05,36.1,72.3,13.2
2020-05-09,1709.9000244140625,330.0,30.969999313354492,20277.0,1.8229999542236328,188400.0,27.979999542236328,0.05,36.1,72.3,13.2
2020-05-10,1709.9000244140625,330.0,30.969999313354492,20277.0,1.8229999542236328,188400.0,27.979999542236328,0.05,36.1,72.3,13.2
2020-05-11,1695.300048828125,749.0,29.6299991607666,33638.0,1.8259999752044678,224967.0,27.56999969482422,0.05,36.1,72.3,13.2
2020-05-12,1704.4000244140625,324.0,29.979999542236328,25820.0,1.7200000286102295,228490.0,33.040000915527344,0.05,36.1,72.3,13.2
2020-05-13,1713.9000244140625,431.0,29.190000534057617,25072.0,1.6160000562667847,254680.0,35.279998779296875,0.05,36.1,72.3,13.2
2020-05-14,1738.0999755859375,672.0,31.1299991607666,25953.0,1.680999994277954,206529.0,32.61000061035156,0.05,36.1,72.3,13.2
2020-05-15,1753.4000244140625,719.0,32.5,29410.0,1.6460000276565552,169709.0,31.889999389648438,0.05,36.1,72.3,13.2
2020-05-16,1753.4000244140625,719.0,32.5,29410.0,1.6460000276565552,169709.0,31.889999389648438,0.05,36.1,72.3,13.2
2020-05-17,1753.4000244140625,719.0,32.5,29410.0,1.6460000276565552,169709.0,31.889999389648438,0.05,36.1,72.3,13.2
2020-05-18,1731.800048828125,229.0,34.810001373291016,28869.0,1.7829999923706055,224943.0,29.299999237060547,0.05,36.1,72.3,13.2
2020-05-19,1744.199951171875,167.0,34.650001525878906,24952.0,1.8300000429153442,241438.0,30.530000686645508,0.05,36.1,72.3,13.2
2020-05-20,1750.5999755859375,16.0,35.75,25571.0,1.7710000276565552,158342.0,27.989999771118164,0.05,36.1,72.3,13.2
2020-05-21,1720.5,528.0,36.060001373291016,29933.0,1.7100000381469727,99424.0,29.530000686645508,0.05,36.1,72.3,13.2
2020-05-22,1734.5999755859375,6.0,35.130001068115234,31482.0,1.7309999465942383,53714.0,28.15999984741211,0.05,36.1,72.3,13.2
2020-05-23,1734.5999755859375,6.0,35.130001068115234,31482.0,1.7309999465942383,53714.0,28.15999984741211,0.05,36.1,72.3,13.2
2020-05-24,1734.5999755859375,6.0,35.130001068115234,31482.0,1.7309999465942383,53714.0,28.15999984741211,0.05,36.1,72.3,13.2
2020-05-25,1734.5999755859375,6.0,35.130001068115234,31482.0,1.7309999465942383,53714.0,28.15999984741211,0.05,36.1,72.3,13.2
2020-05-26,1704.800048828125,39.0,36.16999816894531,29328.0,1.7929999828338623,44873.0,28.010000228881836,0.05,36.1,72.3,13.2
2020-05-27,1710.300048828125,137416.0,34.7400016784668,16676.0,1.722000002861023,161456.0,27.6200008392334,0.05,36.1,72.3,13.2
2020-05-28,1713.300048828125,23355.0,35.290000915527344,9367.0,1.8270000219345093,160769.0,28.59000015258789,0.05,36.1,72.3,13.2
2020-05-29,1736.9000244140625,1526.0,35.33000183105469,334.0,1.8489999771118164,221374.0,27.510000228881836,0.05,36.1,72.3,13.2
2020-05-30,1736.9000244140625,1526.0,35.33000183105469,334.0,1.8489999771118164,221374.0,27.510000228881836,0.05,36.1,72.3,13.2
2020-05-31,1736.9000244140625,1526.0,35.33000183105469,334.0,1.8489999771118164,221374.0,27.510000228881836,0.05,36.1,72.3,13.2
2020-06-01,1737.800048828125,871.0,35.31999969482422,26475.0,1.7740000486373901,205239.0,28.229999542236328,0.08,39.8,78.1,11.0
2020-06-02,1725.199951171875,741.0,39.56999969482422,27662.0,1.7769999504089355,142957.0,26.84000015258789,0.08,39.8,78.1,11.0
2020-06-03,1697.800048828125,2755.0,39.790000915527344,34099.0,1.8209999799728394,200601.0,25.65999984741211,0.08,39.8,78.1,11.0
2020-06-04,1718.9000244140625,807.0,39.9900016784668,22661.0,1.8220000267028809,114332.0,25.809999465942383,0.08,39.8,78.1,11.0
2020-06-05,1676.199951171875,1502.0,42.29999923706055,28827.0,1.781999945640564,207229.0,24.520000457763672,0.08,39.8,78.1,11.0
2020-06-06,1676.199951171875,1502.0,42.29999923706055,28827.0,1.781999945640564,207229.0,24.520000457763672,0.08,39.8,78.1,11.0
2020-06-07,1676.199951171875,1502.0,42.29999923706055,28827.0,1.781999945640564,207229.0,24.520000457763672,0.08,39.8,78.1,11.0
2020-06-08,1698.300048828125,587.0,40.79999923706055,28718.0,1.7890000343322754,206086.0,25.809999465942383,0.08,39.8,78.1,11.0
2020-06-09,1714.699951171875,690.0,41.18000030517578,26258.0,1.7669999599456787,207732.0,27.56999969482422,0.08,39.8,78.1,11.0
2020-06-10,1713.300048828125,718.0,41.72999954223633,23565.0,1.7799999713897705,203929.0,27.56999969482422,0.08,39.8,78.1,11.0
2020-06-11,1732.0,347.0,38.54999923706055,36881.0,1.812999963760376,213619.0,40.790000915527344,0.08,39.8,78.1,11.0
2020-06-12,1729.300048828125,318.0,38.72999954223633,29653.0,1.7309999465942383,148103.0,36.09000015258789,0.08,39.8,78.1,11.0
2020-06-13,1729.300048828125,318.0,38.72999954223633,29653.0,1.7309999465942383,148103.0,36.09000015258789,0.08,39.8,78.1,11.0
2020-06-14,1729.300048828125,318.0,38.72999954223633,29653.0,1.7309999465942383,148103.0,36.09000015258789,0.08,39.8,78.1,11.0
2020-06-15,1720.300048828125,188.0,39.720001220703125,30674.0,1.6690000295639038,191894.0,34.400001525878906,0.08,39.8,78.1,11.0
2020-06-16,1729.5999755859375,22.0,40.959999084472656,35087.0,1.6139999628067017,167095.0,33.66999816894531,0.08,39.8,78.1,11.0
2020-06-17,1729.199951171875,51.0,40.709999084472656,29078.0,1.6380000114440918,150270.0,33.470001220703125,0.08,39.8,78.1,11.0
2020-06-18,1724.800048828125,110.0,41.5099983215332,31042.0,1.6380000114440918,124793.0,32.939998626708984,0.08,39.8,78.1,11.0
2020-06-19,1745.9000244140625,1329.0,42.189998626708984,34079.0,1.6690000295639038,123844.0,35.119998931884766,0.08,39.8,78.1,11.0
2020-06-20,1745.9000244140625,1329.0,42.189998626708984,34079.0,1.6690000295639038,123844.0,35.119998931884766,0.08,39.8,78.1,11.0
2020-06-21,1745.9000244140625,1329.0,42.189998626708984,34079.0,1.6690000295639038,123844.0,35.119998931884766,0.08,39.8,78.1,11.0
2020-06-22,1756.699951171875,1356.0,43.08000183105469,24433.0,1.6640000343322754,121433.0,31.770000457763672,0.08,39.8,78.1,11.0
2020-06-23,1772.0999755859375,666.0,42.630001068115234,27036.0,1.6369999647140503,85194.0,31.3700008392334,0.08,39.8,78.1,11.0
2020-06-24,1765.800048828125,961.0,40.310001373291016,28537.0,1.597000002861023,43229.0,33.84000015258789,0.08,39.8,78.1,11.0
2020-06-25,1762.0999755859375,207.0,41.04999923706055,32530.0,1.4819999933242798,62675.0,32.220001220703125,0.08,39.8,78.1,11.0
2020-06-26,1772.5,640.0,41.02000045776367,13481.0,1.4950000047683716,117328.0,34.72999954223633,0.08,39.8,78.1,11.0
2020-06-27,1772.5,640.0,41.02000045776367,13481.0,1.4950000047683716,117328.0,34.72999954223633,0.08,39.8,78.1,11.0
2020-06-28,1772.5,640.0,41.02000045776367,13481.0,1.4950000047683716,117328.0,34.72999954223633,0.08,39.8,78.1,11.0
2020-06-29,1774.800048828125,584.0,41.709999084472656,9783.0,1.7089999914169312,273247.0,31.780000686645508,0.08,39.8,78.1,11.0
2020-06-30,1793.0,986.0,41.150001525878906,688.0,1.7510000467300415,186911.0,30.43000030517578,0.08,39.8,78.1,11.0
2020-07-01,1773.199951171875,331.0,41.130001068115234,26731.0,1.6710000038146973,173543.0,28.6200008392334,0.09,49.8,72.5,10.2
2020-07-02,1784.0,215.0,43.13999938964844,21825.0,1.7339999675750732,142222.0,27.68000030517578,0.09,49.8,72.5,10.2
2020-07-03,1784.0,215.0,43.13999938964844,21825.0,1.7339999675750732,142222.0,27.68000030517578,0.09,49.8,72.5,10.2
2020-07-04,1784.0,215.0,43.13999938964844,21825.0,1.7339999675750732,142222.0,27.68000030517578,0.09,49.8,72.5,10.2
2020-07-05,1784.0,215.0,43.13999938964844,21825.0,1.7339999675750732,142222.0,27.68000030517578,0.09,49.8,72.5,10.2
2020-07-06,1788.5,172.0,43.099998474121094,28969.0,1.8300000429153442,249486.0,27.940000534057617,0.09,49.8,72.5,10.2
2020-07-07,1804.199951171875,751.0,43.08000183105469,18827.0,1.8760000467300415,203760.0,29.43000030517578,0.09,49.8,72.5,10.2
2020-07-08,1815.5,209.0,43.290000915527344,19171.0,1.8240000009536743,187548.0,28.079999923706055,0.09,49.8,72.5,10.2
2020-07-09,1799.199951171875,396.0,42.349998474121094,23249.0,1.7790000438690186,179261.0,29.260000228881836,0.09,49.8,72.5,10.2
2020-07-10,1798.199951171875,236.0,43.2400016784668,24083.0,1.8049999475479126,166223.0,27.290000915527344,0.09,49.8,72.5,10.2
2020-07-11,1798.199951171875,236.0,43.2400016784668,24083.0,1.8049999475479126,166223.0,27.290000915527344,0.09,49.8,72.5,10.2
2020-07-12,1798.199951171875,236.0,43.2400016784668,24083.0,1.8049999475479126,166223.0,27.290000915527344,0.09,49.8,72.5,10.2
2020-07-13,1811.0,164.0,42.720001220703125,22911.0,1.7389999628067017,158853.0,32.189998626708984,0.09,49.8,72.5,10.2
2020-07-14,1810.5999755859375,339.0,42.900001525878906,21724.0,1.746000051498413,138354.0,29.520000457763672,0.09,49.8,72.5,10.2
2020-07-15,1811.4000244140625,167.0,43.790000915527344,23596.0,1.777999997138977,93856.0,27.760000228881836,0.09,49.8,72.5,10.2
2020-07-16,1798.699951171875,146.0,43.369998931884766,20484.0,1.7230000495910645,136973.0,28.0,0.09,49.8,72.5,10.2
2020-07-17,1808.300048828125,24.0,43.13999938964844,21774.0,1.718000054359436,110717.0,25.68000030517578,0.09,49.8,72.5,10.2
2020-07-18,1808.300048828125,24.0,43.13999938964844,21774.0,1.718000054359436,110717.0,25.68000030517578,0.09,49.8,72.5,10.2
2020-07-19,1808.300048828125,24.0,43.13999938964844,21774.0,1.718000054359436,110717.0,25.68000030517578,0.09,49.8,72.5,10.2
2020-07-20,1815.9000244140625,89.0,43.279998779296875,18019.0,1.6410000324249268,165622.0,24.459999084472656,0.09,49.8,72.5,10.2
2020-07-21,1842.4000244140625,117.0,44.31999969482422,24167.0,1.6749999523162842,131339.0,24.84000015258789,0.09,49.8,72.5,10.2
2020-07-22,1864.0999755859375,213.0,44.290000915527344,19676.0,1.680999994277954,118416.0,24.31999969482422,0.09,49.8,72.5,10.2
2020-07-23,1889.0999755859375,133.0,43.310001373291016,25759.0,1.784999966621399,122590.0,26.079999923706055,0.09,49.8,72.5,10.2
2020-07-24,1897.300048828125,474.0,43.34000015258789,21918.0,1.8079999685287476,71797.0,25.84000015258789,0.09,49.8,72.5,10.2
2020-07-25,1897.300048828125,474.0,43.34000015258789,21918.0,1.8079999685287476,71797.0,25.84000015258789,0.09,49.8,72.5,10.2
2020-07-26,1897.300048828125,474.0,43.34000015258789,21918.0,1.8079999685287476,71797.0,25.84000015258789,0.09,49.8,72.5,10.2
2020-07-27,1931.0,364.0,43.40999984741211,22507.0,1.7339999675750732,37484.0,24.739999771118164,0.09,49.8,72.5,10.2
2020-07-28,1944.699951171875,825.0,43.220001220703125,17828.0,1.7999999523162842,32525.0,25.440000534057617,0.09,49.8,72.5,10.2
2020-07-29,1953.5,209835.0,43.75,10911.0,1.8539999723434448,165738.0,24.100000381469727,0.09,49.8,72.5,10.2
2020-07-30,1942.300048828125,28853.0,42.939998626708984,8373.0,1.8289999961853027,165711.0,24.760000228881836,0.09,49.8,72.5,10.2
2020-07-31,1962.800048828125,2914.0,43.29999923706055,519.0,1.7990000247955322,112248.0,24.459999084472656,0.09,49.8,72.5,10.2
2020-08-01,1962.800048828125,2914.0,43.29999923706055,519.0,1.7990000247955322,112248.0,24.459999084472656,0.1,50.9,74.1,8.4
2020-08-02,1962.800048828125,2914.0,43.29999923706055,519.0,1.7990000247955322,112248.0,24.459999084472656,0.1,50.9,74.1,8.4
2020-08-03,1966.0,683.0,43.2599983215332,26883.0,2.1010000705718994,381969.0,24.280000686645508,0.1,50.9,74.1,8.4
2020-08-04,2001.199951171875,2010.0,44.43000030517578,27305.0,2.193000078201294,230889.0,23.760000228881836,0.1,50.9,74.1,8.4
2020-08-05,2031.0999755859375,1422.0,45.16999816894531,29337.0,2.190999984741211,182428.0,22.989999771118164,0.1,50.9,74.1,8.4
2020-08-06,2051.5,294.0,45.09000015258789,23131.0,2.1649999618530273,161993.0,22.649999618530273,0.1,50.9,74.1,8.4
2020-08-07,2010.0999755859375,808.0,44.400001525878906,20363.0,2.23799991607666,206250.0,22.209999084472656,0.1,50.9,74.1,8.4
2020-08-08,2010.0999755859375,808.0,44.400001525878906,20363.0,2.23799991607666,206250.0,22.209999084472656,0.1,50.9,74.1,8.4
2020-08-09,2010.0999755859375,808.0,44.400001525878906,20363.0,2.23799991607666,206250.0,22.209999084472656,0.1,50.9,74.1,8.4
2020-08-10,2024.4000244140625,233.0,44.9900016784668,13672.0,2.1530001163482666,207909.0,22.1299991607666,0.1,50.9,74.1,8.4
2020-08-11,1932.5999755859375,971.0,44.5,19786.0,2.1710000038146973,166067.0,24.030000686645508,0.1,50.9,74.1,8.4
2020-08-12,1934.9000244140625,404.0,45.43000030517578,16995.0,2.1519999504089355,175924.0,22.280000686645508,0.1,50.9,74.1,8.4
