	Date	User	Tweet
79	2017-12-25 07:00:13+00:00	CoinDesk	"""When it comes to cryptocurrency, a single string of characters can cause irrecoverable loss.""

– @myetherwallet's founder gives a timely reminder in CoinDesk's #2017inReview: https://t.co/XzyH8p86iH"
80	2017-12-25 05:30:01+00:00	CoinDesk	Business Day – I Bought Into Bitcoin as an Experiment. The Jury's Still Out. https://t.co/thBtyA6v60
81	2017-12-25 01:00:13+00:00	CoinDesk	"We believe all traditional assets will be tokenized. Why wouldn’t they be?

–  @monaelisa's big question in CoinDesk's #2017inReview https://t.co/HnDUZCOnvY"
82	2017-12-24 23:00:00+00:00	CoinDesk	Economic Times – Bitcoin Bug Bites Jobhunters as Enquiries Double https://t.co/jPBwWj6cEq
83	2017-12-24 21:00:23+00:00	CoinDesk	PC Mag – Can Digital Kitties Teach the World About Blockchain? https://t.co/Z4xFeApldo
84	2017-12-24 17:36:31+00:00	CoinDesk	My Advice for ICOs? I'm Sorry I Was Right… https://t.co/ccnfuKRELa by @FJasonSeibert https://t.co/DQPO5ZEubN
85	2017-12-24 16:00:35+00:00	CoinDesk	"Accusatory? Angry? Homicidal?

– @myetherwallet's Taylor Monahan highlights blockchain education challenges in CoinDesk's #2017inReview https://t.co/Hg2IkEqbzh"
86	2017-12-24 13:32:49+00:00	CoinDesk	2017: The Year Blockchain Got Weird https://t.co/O5eIWpb1t1 https://t.co/mOWiGaIjg5
87	2017-12-24 13:00:16+00:00	CoinDesk	BitPay Blog – Why We're Updating the Minimum BitPay Payment Amount to $100 https://t.co/pSbFI8G9oi
88	2017-12-24 11:00:05+00:00	CoinDesk	"""When the gavel lands, even the best-meaning and most honest developers may have to cope with a rulebook built for criminals.""

– @Yasterlisky's worst-case scenario for ICOs in CoinDesk's #2017inReview https://t.co/HamM441Thi"
89	2017-12-24 09:00:26+00:00	CoinDesk	The Outline – Is it Legal to Shut Down a Bitcoin Exchange While the Price is Falling https://t.co/rfTHDPfA6c by @Jon_Christian
