Date,BTC-USD_Close,BTC-USD_Vol,ETH-USD_Close,ETH-USD_Vol,TRX-USD_Close,TRX-USD_Vol,BNB-USD_Close,BNB-USD_Vol,XRP-USD_Close,XRP-USD_Vol,DOGE-USD_Close,DOGE-USD_Vol,ADA-USD_Close,ADA-USD_Vol,SOL-USD_Close,SOL-USD_Vol,SHIB-USD_Close,SHIB-USD_Vol,LTC-USD_Close,LTC-USD_Vol,LUNA1-USD_Close,LUNA1-USD_Vol,Cashback,Day,weekday,is_weekend,end_of_month,beginning_of_month,is_holiday
2021-11-18,56942.13671875,41388338699,4000.65087890625,21383250893,0.10043500363826752,2368557261,532.2376098632812,2917116815,1.0419540405273438,5394362498,0.2213830053806305,1860661769,1.7883310317993164,2511854943,195.48741149902344,3911214658,4.199999966658652e-05,3495863723,204.42291259765625,3104667090,40.28295135498047,1328419061,1.0,18,3,False,False,False,False
2021-11-19,58119.578125,38702407772,4298.306640625,20626269711,0.10401199758052826,2635327807,581.5308227539062,2481119529,1.0914920568466187,3716379231,0.2331099957227707,1296123511,1.8647929430007935,1897885322,215.28001403808594,3431624914,4.8999998398358e-05,4244014798,218.13858032226562,2357308403,42.42362594604492,886790582,1.0,19,4,False,False,False,False
2021-11-20,59697.1953125,30624264863,4409.93115234375,15448261277,0.10511299967765808,2327286906,603.8400268554688,2336197759,1.0976459980010986,2575832703,0.233024001121521,805305660,1.9217360019683838,1632660169,218.01527404785156,2003638941,4.8000001697801054e-05,2406332845,227.07960510253906,2134869389,45.116519927978516,676350983,1.0,20,5,True,False,False,False
2021-11-21,58730.4765625,26123447605,4269.73291015625,14094831413,0.10687699913978577,2241989309,585.2942504882812,2055539646,1.0601730346679688,2213864918,0.22632800042629242,751789838,1.8397630453109741,1252654509,231.28262329101562,2636480460,4.400000034365803e-05,1636858723,221.77194213867188,1787880756,43.60243225097656,560747252,1.0,21,6,True,False,False,False
2021-11-22,56289.2890625,35036121783,4088.457763671875,19752218877,0.10181699693202972,2354774655,559.1270141601562,2251971535,1.0366220474243164,2844568485,0.21967600286006927,921753721,1.7765549421310425,1581033619,215.73727416992188,3254258844,4.3000000005122274e-05,1806619697,209.15802001953125,2030965166,41.073829650878906,758565968,1.0,22,0,False,False,False,False
2021-11-23,57569.07421875,37485803899,4340.763671875,22133497059,0.10282699763774872,2197249733,591.4395751953125,2927434189,1.0670570135116577,3098367613,0.22651199996471405,1907278849,1.7505029439926147,1765447419,221.83689880371094,2328763768,4.199999966658652e-05,1893597811,216.38897705078125,1944651936,42.6877326965332,630251536,1.0,23,1,False,False,False,False
2021-11-24,56280.42578125,36635566789,4239.9814453125,21838037128,0.10069499909877777,2117457455,581.3953247070312,2917418688,1.0420750379562378,3151964356,0.2218250036239624,1957665360,1.6864229440689087,1983587289,214.92153930664062,2293934142,3.9999998989515007e-05,2027746049,209.8065948486328,1884041986,41.357120513916016,630703839,1.0,24,2,False,False,False,True
2021-11-25,57274.6796875,34284016248,4274.7431640625,18705358318,0.09845499694347382,1744005441,603.730224609375,2537227998,1.0318880081176758,3107133471,0.21632599830627441,1344826632,1.6513450145721436,3072612884,206.25299072265625,2586718627,3.9999998989515007e-05,4151282645,215.63497924804688,1953190727,40.04566192626953,805934946,1.0,25,3,False,False,False,True
2021-11-26,53569.765625,41810748221,4030.908935546875,26281795488,0.09192399680614471,2710143957,585.1473388671875,4254504824,0.9363499879837036,4293461689,0.20088699460029602,2231733479,1.5284199714660645,3011271612,191.51174926757812,3380122748,3.7999998312443495e-05,3770758761,194.87464904785156,2690646017,40.76668930053711,1558835495,1.0,26,4,False,False,False,False
2021-11-27,54815.078125,30560857714,4096.912109375,16515693874,0.09344000369310379,1974830154,600.3367919921875,2485529516,0.9471579790115356,2410404614,0.2053470015525818,917785649,1.5461180210113525,1560548721,193.10215759277344,1443178833,3.899999865097925e-05,2068580738,195.17442321777344,1406618152,43.894065856933594,776747335,1.0,27,5,True,False,False,False
2021-11-28,57248.45703125,28116886357,4294.45361328125,15953126340,0.09510300308465958,2625603057,611.3668212890625,2731676788,0.9687510132789612,2605488239,0.20747199654579163,1027555437,1.5928549766540527,2236244253,200.67665100097656,2033215941,3.899999865097925e-05,1902056544,199.35421752929688,1712282909,50.09679412841797,2095741475,1.0,28,6,True,True,False,False
2021-11-29,57806.56640625,32370840356,4445.10498046875,19086475837,0.09666100144386292,2047489953,624.31005859375,2425803182,0.9919610023498535,2917313727,0.21517500281333923,1869737827,1.6025079488754272,1801591216,204.31936645507812,2110532147,4.600000102072954e-05,3667758287,205.87020874023438,1784850980,51.70349884033203,1406805745,1.0,29,0,False,True,False,False
2021-11-30,57005.42578125,36708594618,4631.47900390625,28626354111,0.09661000221967697,2394129999,622.6698608398438,2781531694,0.9987540245056152,2949826821,0.21471500396728516,1897635999,1.5549030303955078,1814169292,208.67098999023438,2888387657,4.70000013592653e-05,9568498541,208.01454162597656,2122547294,59.718265533447266,2490127674,1.0,30,1,False,True,False,False
